0,1,2,3,4
10,8,63,92,200
10,8,81,87,200
10,8,95,61,200
10,8,69,89,200
10,8,77,84,200
10,8,13,22,200
10,8,40,0,200
10,8,4,39,200
10,8,99,54,200
10,8,96,36,200
10,8,87,82,200
10,8,23,91,200
10,8,80,82,200
10,8,87,75,200
10,8,77,14,200
10,8,11,21,200
10,8,12,73,200
10,8,5,62,200
10,8,84,79,200
10,8,4,44,200
10,8,98,57,200
10,8,71,7,200
10,8,92,28,200
10,8,94,42,200
10,8,4,50,200
10,8,59,93,200
10,8,69,7,200
10,8,14,84,200
10,8,95,62,200
10,8,96,51,200
10,8,97,40,200
10,8,61,6,200
10,8,3,54,200
10,8,9,74,200
10,8,35,2,200
10,8,72,9,200
10,8,50,5,200
10,8,6,24,200
10,8,99,58,200
10,8,86,74,200
10,8,99,43,200
10,8,16,16,200
10,8,47,1,200
10,8,54,5,200
10,8,37,93,200
10,8,3,62,200
10,8,88,77,200
10,8,81,11,200
10,8,66,8,200
10,8,39,93,200
10,8,2,37,200
10,8,84,80,200
10,8,69,91,200
10,8,0,54,200
10,8,74,91,200
10,8,95,70,200
10,8,38,96,200
10,8,97,59,200
10,8,56,2,200
10,8,45,5,200
10,8,6,39,200
10,8,91,36,200
10,8,5,55,200
10,8,40,5,200
10,8,70,95,200
10,8,10,22,200
10,8,17,82,200
10,8,31,93,200
10,8,76,14,200
10,8,73,91,200
10,8,93,71,200
10,8,3,67,200
10,8,30,93,200
10,8,95,51,200
10,8,57,98,200
10,8,92,66,200
10,8,16,12,200
10,8,26,87,200
10,8,15,83,200
10,8,88,22,200
10,8,6,40,200
10,8,83,19,200
10,8,28,89,200
10,8,81,80,200
10,8,30,5,200
10,8,52,2,200
10,8,8,76,200
10,8,31,95,200
10,8,22,10,200
10,8,34,94,200
10,8,1,53,200
10,8,18,89,200
10,8,36,4,200
10,8,21,15,200
10,8,77,11,200
10,8,57,4,200
10,8,61,92,200
10,8,5,65,200
10,8,76,92,200
10,8,85,14,200
10,8,2,54,200
10,8,24,14,200
10,8,8,28,200
10,8,51,6,200
10,8,85,16,200
10,8,14,82,200
10,8,26,7,200
10,8,91,22,200
10,8,98,47,200
10,8,32,5,200
10,8,92,35,200
10,8,82,13,200
10,8,9,76,200
10,8,78,85,200
10,8,70,6,200
10,8,30,89,200
10,8,0,58,200
10,8,33,6,200
10,8,86,21,200
10,8,67,96,200
10,8,3,60,200
10,8,41,97,200
10,8,93,72,200
10,8,21,86,200
10,8,52,94,200
10,8,50,2,200
10,8,3,35,200
10,8,4,31,200
10,8,31,7,200
10,8,79,87,200
10,8,12,80,200
10,8,11,24,200
10,8,52,96,200
10,8,8,24,200
10,8,76,87,200
10,8,78,13,200
10,8,54,6,200
10,8,12,16,200
10,8,28,7,200
10,8,21,12,200
10,8,57,2,200
10,8,20,82,200
10,8,75,8,200
10,8,4,38,200
10,8,1,51,200
10,8,96,46,200
10,8,93,75,200
10,8,88,17,200
10,8,43,97,200
10,8,68,4,200
10,8,63,98,200
10,8,69,92,200
10,8,16,81,200
10,8,33,9,200
10,8,79,9,200
10,8,99,45,200
10,8,93,50,200
10,8,59,98,200
10,8,48,5,200
10,8,83,12,200
10,8,73,7,200
10,8,85,19,200
10,8,9,33,200
10,8,31,92,200
10,8,87,78,200
10,8,42,4,200
10,8,34,6,200
10,8,57,94,200
10,8,38,94,200
10,8,89,27,200
10,8,58,99,200
10,8,9,71,200
10,8,35,92,200
10,8,33,3,200
10,8,12,23,200
10,8,8,31,200
10,8,18,87,200
10,8,5,30,200
10,8,6,75,200
10,8,25,10,200
10,8,6,60,200
15,8,36,5,200
15,8,84,83,200
15,8,94,65,200
15,8,62,98,200
15,8,6,71,200
15,8,4,35,200
15,8,21,91,200
15,8,88,20,200
15,8,68,96,200
15,8,17,81,200
15,8,94,38,200
15,8,99,56,200
15,8,76,12,200
15,8,79,89,200
15,8,94,45,200
15,8,78,8,200
15,8,80,13,200
15,8,32,94,200
15,8,20,15,200
15,8,52,95,200
15,8,2,41,200
15,8,75,90,200
15,8,76,9,200
15,8,44,93,200
15,8,44,6,200
15,8,93,30,200
15,8,60,5,200
15,8,93,29,200
15,8,91,32,200
15,8,14,76,200
15,8,70,94,200
15,8,64,93,200
15,8,3,31,200
15,8,73,12,200
15,8,94,30,200
15,8,46,97,200
15,8,70,8,200
15,8,17,84,200
15,8,18,80,200
15,8,95,65,200
15,8,95,71,200
15,8,65,94,200
15,8,62,97,200
15,8,87,26,200
15,8,59,97,200
15,8,94,37,200
15,8,92,29,200
15,8,49,93,200
15,8,88,26,200
15,8,93,33,200
15,8,74,11,200
15,8,81,88,200
15,8,35,7,200
15,8,19,89,200
15,8,21,14,200
15,8,5,50,200
15,8,38,5,200
15,8,4,60,200
15,8,17,85,200
15,8,56,93,200
15,8,71,93,200
15,8,75,86,200
15,8,57,0,200
15,8,1,58,200
15,8,69,96,200
15,8,78,10,200
15,8,30,92,200
15,8,7,32,200
15,8,93,35,200
15,8,92,73,200
15,8,98,61,200
15,8,87,22,200
15,8,87,18,200
15,8,26,92,200
15,8,35,3,200
15,8,21,89,200
15,8,95,43,200
15,8,93,37,200
15,8,97,34,200
15,8,53,98,200
15,8,68,7,200
15,8,6,29,200
15,8,91,28,200
15,8,80,11,200
15,8,16,15,200
15,8,13,19,200
15,8,6,36,200
15,8,92,37,200
15,8,90,74,200
15,8,2,56,200
15,8,75,92,200
15,8,4,66,200
15,8,50,0,200
15,8,63,4,200
15,8,66,7,200
15,8,80,85,200
15,8,64,3,200
15,8,65,91,200
15,8,51,1,200
15,8,97,65,200
15,8,93,52,200
15,8,22,14,200
15,8,78,91,200
15,8,80,18,200
15,8,0,59,200
15,8,92,23,200
15,8,38,2,200
15,8,35,93,200
15,8,88,24,200
15,8,33,92,200
15,8,3,58,200
15,8,36,94,200
15,8,5,72,200
15,8,98,55,200
15,8,11,80,200
15,8,88,75,200
15,8,91,35,200
15,8,16,84,200
15,8,33,2,200
15,8,61,5,200
15,8,97,57,200
15,8,50,98,200
15,8,1,55,200
15,8,7,66,200
15,8,69,5,200
15,8,97,47,200
15,8,23,11,200
15,8,10,30,200
15,8,95,47,200
15,8,35,4,200
15,8,28,6,200
15,8,61,93,200
15,8,41,94,200
15,8,7,73,200
15,8,90,21,200
15,8,10,81,200
15,8,53,4,200
15,8,40,94,200
15,8,59,4,200
15,8,0,50,200
15,8,53,97,200
15,8,7,38,200
15,8,2,43,200
15,8,82,20,200
15,8,94,44,200
15,8,93,54,200
15,8,82,18,200
15,8,98,45,200
15,8,7,28,200
15,8,80,16,200
15,8,61,4,200
15,8,17,18,200
15,8,6,51,200
15,8,64,7,200
15,8,18,84,200
15,8,65,2,200
15,8,83,84,200
15,8,32,8,200
15,8,90,26,200
15,8,95,35,200
15,8,19,18,200
15,8,84,13,200
15,8,82,80,200
15,8,12,22,200
15,8,65,97,200
15,8,9,30,200
15,8,90,78,200
15,8,60,98,200
15,8,15,20,200
15,8,11,81,200
15,8,94,57,200
15,8,4,49,200
15,8,46,1,200
15,8,64,91,200
15,8,6,48,200
15,8,72,89,200
15,8,84,86,200
15,8,45,6,200
15,8,83,15,200
15,8,52,3,200
15,8,51,0,200
15,8,24,91,200
15,8,96,58,200
15,8,10,80,200
15,8,91,23,200
15,8,18,15,200
15,8,10,74,200
15,8,84,82,200
15,8,6,27,200
15,8,78,83,200
15,8,5,56,200
15,8,41,3,200
15,8,87,72,200
15,8,74,86,200
15,8,88,81,200
15,8,39,97,200
15,8,54,0,200
15,8,78,87,200
15,8,38,3,200
15,8,93,53,200
15,8,70,93,200
15,8,20,86,200
15,8,2,64,200
15,8,8,21,200
15,8,89,30,200
15,8,96,35,200
15,8,37,4,200
15,8,54,94,200
15,8,93,55,200
15,8,6,46,200
15,8,92,64,200
15,8,75,13,200
15,8,25,87,200
15,8,89,26,200
15,8,47,99,200
15,8,63,7,200
15,8,20,17,200
15,8,13,18,200
15,8,19,86,200
15,8,32,9,200
15,8,15,84,200
15,8,6,28,200
15,8,26,91,200
15,8,17,80,200
15,8,27,9,200
15,8,2,48,200
15,8,5,34,200
15,8,18,17,200
15,8,4,28,200
15,8,29,93,200
15,8,38,92,200
15,8,74,90,200
15,8,2,66,200
15,8,89,71,200
15,8,40,2,200
15,8,47,96,200
15,8,60,6,200
15,8,45,96,200
15,8,94,70,200
15,8,27,6,200
15,8,12,81,200
15,8,94,35,200
15,8,94,58,200
15,8,26,12,200
15,8,31,5,200
15,8,69,6,200
15,8,71,9,200
15,8,23,12,200
15,8,69,3,200
15,8,71,90,200
15,8,3,39,200
15,8,84,84,200
15,8,2,39,200
15,8,87,20,200
15,8,14,79,200
15,8,58,3,200
15,8,96,61,200
15,8,96,63,200
15,8,97,48,200
15,8,32,4,200
15,8,95,45,200
15,8,88,76,200
15,8,12,82,200
15,8,93,57,200
15,8,96,30,200
15,8,97,32,200
15,8,82,88,200
15,8,24,90,200
15,8,68,5,200
15,8,72,6,200
15,8,90,66,200
15,8,13,78,200
15,8,51,98,200
15,8,44,1,200
15,8,6,63,200
15,8,85,20,200
15,8,24,87,200
15,8,8,69,200
15,8,7,22,200
15,8,5,73,200
15,8,16,13,200
15,8,62,95,200
15,8,93,27,200
15,8,88,79,200
15,8,86,19,200
15,8,93,32,200
15,8,10,24,200
15,8,99,40,200
15,8,12,19,200
15,8,66,2,200
15,8,2,57,200
15,8,23,92,200
15,8,80,84,200
15,8,6,30,200
15,8,0,51,200
15,8,26,9,200
15,8,5,49,200
15,8,78,11,200
15,8,20,14,200
15,8,58,2,200
15,8,11,22,200
15,8,77,13,200
15,8,74,88,200
15,8,9,31,200
15,8,45,94,200
15,8,99,47,200
15,8,70,89,200
15,8,6,35,200
15,8,92,62,200
15,8,43,95,200
15,8,40,6,200
15,8,94,36,200
15,8,92,60,200
15,8,5,53,200
15,8,29,91,200
15,8,2,35,200
15,8,8,70,200
15,8,92,24,200
15,8,63,93,200
15,8,45,1,200
15,8,41,5,200
15,8,55,6,200
15,8,35,96,200
15,8,94,73,200
15,8,67,90,200
15,8,8,29,200
15,8,22,12,200
15,8,3,34,200
15,8,44,96,200
15,8,74,13,200
15,8,6,34,200
15,8,94,34,200
15,8,15,80,200
15,8,1,62,200
15,8,5,69,200
15,8,92,39,200
15,8,35,91,200
15,8,79,11,200
15,8,94,48,200
15,8,3,64,200
15,8,76,91,200
15,8,30,90,200
15,8,1,43,200
15,8,5,42,200
15,8,93,62,200
15,8,20,90,200
15,8,92,69,200
15,8,89,24,200
15,8,56,98,200
15,8,80,88,200
15,8,15,82,200
15,8,95,56,200
15,8,84,81,200
15,8,63,95,200
15,8,95,32,200
15,8,82,86,200
15,8,24,85,200
15,8,1,57,200
15,8,95,55,200
15,8,50,99,200
15,8,86,83,200
15,8,14,23,200
15,8,78,86,200
15,8,39,2,200
15,8,86,77,200
15,8,96,39,200
15,8,94,62,200
15,8,84,16,200
15,8,50,4,200
15,8,5,52,200
15,8,60,4,200
15,8,45,4,200
15,8,72,7,200
15,8,56,99,200
15,8,66,91,200
15,8,96,56,200
15,8,92,72,200
15,8,29,92,200
15,8,19,13,200
15,8,10,76,200
15,8,73,9,200
15,8,4,51,200
15,8,5,57,200
15,8,32,91,200
15,8,30,91,200
15,8,13,82,200
15,8,91,21,200
15,8,0,47,200
15,8,50,97,200
15,8,11,72,200
15,8,15,81,200
15,8,3,56,200
15,8,1,47,200
15,8,7,31,200
15,8,6,45,200
15,8,86,75,200
15,8,93,31,200
15,8,78,9,200
15,8,73,6,200
15,8,1,45,200
15,8,96,65,200
15,8,99,44,200
15,8,10,28,200
15,8,20,12,200
15,8,4,37,200
15,8,18,82,200
15,8,94,55,200
15,8,7,77,200
15,8,85,80,200
15,8,2,38,200
15,8,16,19,200
15,8,1,54,200
15,8,15,18,200
15,8,69,9,200
15,8,92,67,200
15,8,18,18,200
15,8,79,17,200
15,8,79,16,200
15,8,95,36,200
15,8,67,2,200
15,8,90,71,200
15,8,33,93,200
15,8,4,62,200
15,8,11,71,200
15,8,88,23,200
15,8,85,15,200
15,8,95,63,200
15,8,6,47,200
15,8,77,15,200
15,8,10,21,200
15,8,27,87,200
15,8,48,3,200
15,8,40,99,200
15,8,34,95,200
15,8,92,70,200
15,8,24,12,200
15,8,2,44,200
15,8,7,37,200
15,8,98,53,200
15,8,2,60,200
15,8,87,77,200
15,8,26,90,200
15,8,17,15,200
15,8,67,94,200
15,8,96,55,200
20,8,0,45,200
20,8,5,48,200
20,8,96,41,200
20,8,97,46,200
20,8,82,87,200
20,8,52,94,200
20,8,96,40,200
20,8,18,11,200
20,8,30,4,200
20,8,8,78,200
20,8,82,79,200
20,8,19,82,200
20,8,78,88,200
20,8,28,89,200
20,8,57,3,200
20,8,51,95,200
20,8,88,74,200
20,8,74,6,200
20,8,89,19,200
20,8,3,68,200
20,8,33,97,200
20,8,54,96,200
20,8,97,66,200
20,8,48,94,200
20,8,88,22,200
20,8,67,97,200
20,8,8,26,200
20,8,23,85,200
20,8,20,11,200
20,8,5,70,200
20,8,58,97,200
20,8,58,98,200
20,8,97,53,200
20,8,11,28,200
20,8,59,3,200
20,8,9,21,200
20,8,40,95,200
20,8,69,92,200
20,8,37,97,200
20,8,17,79,200
20,8,95,60,200
20,8,45,98,200
20,8,7,62,200
20,8,47,98,200
20,8,84,20,200
20,8,56,97,200
20,8,93,47,200
20,8,53,94,200
20,8,66,97,200
20,8,91,63,200
20,8,25,8,200
20,8,0,57,200
20,8,78,13,200
20,8,81,18,200
20,8,76,10,200
20,8,17,87,200
20,8,59,96,200
20,8,87,17,200
20,8,15,86,200
20,8,95,50,200
20,8,25,86,200
20,8,96,51,200
20,8,43,93,200
20,8,65,7,200
20,8,6,61,200
20,8,6,58,200
20,8,3,65,200
20,8,86,23,200
20,8,31,9,200
20,8,10,25,200
20,8,15,85,200
20,8,85,83,200
20,8,43,97,200
20,8,58,94,200
20,8,16,78,200
20,8,97,60,200
20,8,4,40,200
20,8,79,12,200
20,8,95,42,200
20,8,27,5,200
20,8,31,4,200
20,8,77,92,200
20,8,84,18,200
20,8,46,99,200
20,8,93,48,200
20,8,6,31,200
20,8,68,93,200
20,8,20,10,200
20,8,80,12,200
20,8,12,23,200
20,8,90,30,200
20,8,88,82,200
20,8,23,8,200
20,8,40,4,200
20,8,85,17,200
20,8,98,50,200
20,8,94,56,200
20,8,74,8,200
20,8,75,12,200
20,8,99,55,200
20,8,86,82,200
20,8,22,91,200
20,8,36,1,200
20,8,9,69,200
20,8,24,9,200
20,8,98,40,200
20,8,66,94,200
20,8,98,47,200
20,8,50,96,200
20,8,88,18,200
20,8,85,82,200
20,8,20,16,200
20,8,81,80,200
20,8,97,38,200
20,8,5,47,200
20,8,58,6,200
20,8,4,71,200
20,8,24,93,200
20,8,5,44,200
20,8,14,75,200
20,8,21,11,200
20,8,6,52,200
20,8,27,12,200
20,8,73,87,200
20,8,81,19,200
20,8,22,11,200
20,8,47,4,200
20,8,50,3,200
20,8,54,5,200
20,8,35,2,200
20,8,75,87,200
20,8,93,28,200
20,8,70,90,200
20,8,65,93,200
20,8,3,44,200
20,8,38,93,200
20,8,19,87,200
20,8,97,55,200
20,8,87,80,200
20,8,11,21,200
20,8,5,68,200
20,8,13,74,200
20,8,85,81,200
20,8,6,39,200
20,8,72,92,200
20,8,90,33,200
20,8,8,73,200
20,8,7,25,200
20,8,24,92,200
20,8,16,16,200
20,8,25,92,200
20,8,5,33,200
20,8,48,2,200
20,8,57,96,200
20,8,76,7,200
20,8,83,81,200
20,8,99,42,200
20,8,9,68,200
20,8,94,43,200
20,8,64,95,200
20,8,39,5,200
20,8,1,42,200
20,8,73,7,200
20,8,10,73,200
20,8,98,41,200
20,8,70,91,200
20,8,0,44,200
20,8,72,10,200
20,8,99,48,200
20,8,4,52,200
20,8,25,89,200
20,8,43,98,200
20,8,57,6,200
20,8,86,18,200
20,8,79,86,200
20,8,43,2,200
20,8,72,90,200
20,8,35,97,200
20,8,62,2,200
20,8,96,44,200
20,8,62,94,200
20,8,66,5,200
20,8,52,97,200
20,8,69,95,200
20,8,22,85,200
20,8,51,97,200
20,8,59,0,200
20,8,55,97,200
20,8,49,5,200
20,8,94,72,200
20,8,9,32,200
20,8,34,91,200
20,8,67,4,200
20,8,19,16,200
20,8,86,78,200
20,8,2,32,200
20,8,63,94,200
20,8,4,48,200
20,8,73,90,200
20,8,11,19,200
20,8,8,22,200
20,8,36,92,200
20,8,41,0,200
20,8,1,48,200
20,8,57,97,200
20,8,41,98,200
20,8,6,75,200
20,8,75,6,200
20,8,3,36,200
20,8,34,5,200
20,8,87,23,200
20,8,97,39,200
20,8,12,76,200
20,8,15,21,200
20,8,95,31,200
20,8,9,25,200
20,8,24,89,200
20,8,11,20,200
20,8,31,6,200
20,8,16,86,200
20,8,20,89,200
20,8,16,21,200
20,8,89,25,200
20,8,24,7,200
20,8,16,17,200
20,8,25,90,200
20,8,46,3,200
20,8,93,42,200
20,8,13,17,200
20,8,8,74,200
20,8,21,16,200
20,8,70,10,200
20,8,8,36,200
20,8,14,85,200
20,8,45,0,200
20,8,15,13,200
20,8,6,72,200
20,8,51,4,200
20,8,7,36,200
20,8,49,6,200
20,8,99,49,200
20,8,3,46,200
20,8,66,9,200
20,8,3,55,200
20,8,91,34,200
20,8,96,54,200
20,8,2,45,200
20,8,61,2,200
20,8,40,3,200
20,8,54,99,200
20,8,8,24,200
20,8,17,83,200
20,8,7,69,200
20,8,38,97,200
20,8,16,12,200
20,8,87,73,200
20,8,24,10,200
20,8,5,43,200
20,8,23,86,200
20,8,73,10,200
20,8,87,82,200
20,8,10,70,200
20,8,7,68,200
20,8,5,41,200
20,8,85,79,200
20,8,28,8,200
20,8,5,29,200
20,8,3,45,200
20,8,26,94,200
20,8,30,6,200
20,8,3,40,200
20,8,90,76,200
20,8,95,69,200
20,8,40,93,200
20,8,83,79,200
20,8,51,94,200
20,8,26,89,200
20,8,3,48,200
20,8,5,65,200
20,8,34,3,200
20,8,94,29,200
20,8,85,23,200
20,8,66,3,200
20,8,28,95,200
20,8,59,5,200
20,8,13,22,200
20,8,47,2,200
20,8,96,45,200
20,8,9,71,200
20,8,83,20,200
20,8,86,74,200
20,8,92,26,200
20,8,95,58,200
20,8,33,3,200
20,8,5,46,200
20,8,79,10,200
20,8,72,93,200
20,8,20,82,200
20,8,91,78,200
20,8,31,3,200
20,8,55,99,200
20,8,43,3,200
20,8,8,33,200
20,8,76,11,200
20,8,1,41,200
20,8,95,51,200
20,8,10,75,200
20,8,27,8,200
20,8,13,23,200
20,8,34,93,200
20,8,60,1,200
20,8,7,29,200
20,8,69,7,200
20,8,4,41,200
20,8,95,38,200
20,8,3,66,200
20,8,2,54,200
20,8,55,95,200
20,8,46,5,200
20,8,5,26,200
20,8,12,21,200
20,8,84,78,200
20,8,93,70,200
20,8,96,68,200
20,8,96,62,200
20,8,12,75,200
20,8,23,7,200
20,8,5,27,200
20,8,16,87,200
20,8,93,65,200
20,8,40,96,200
20,8,71,94,200
20,8,52,96,200
20,8,83,19,200
20,8,95,48,200
20,8,27,92,200
20,8,93,50,200
20,8,51,93,200
20,8,41,2,200
20,8,92,77,200
20,8,77,14,200
20,8,23,89,200
20,8,5,40,200
20,8,64,5,200
20,8,98,49,200
20,8,97,35,200
20,8,89,27,200
20,8,79,83,200
20,8,12,24,200
20,8,42,3,200
20,8,25,6,200
20,8,5,64,200
20,8,95,62,200
20,8,36,91,200
20,8,13,84,200
20,8,95,41,200
20,8,6,49,200
20,8,8,35,200
20,8,72,87,200
20,8,6,43,200
20,8,56,1,200
20,8,7,76,200
20,8,82,14,200
20,8,39,95,200
20,8,74,93,200
20,8,80,82,200
20,8,48,6,200
20,8,89,76,200
20,8,2,34,200
20,8,75,93,200
20,8,32,5,200
20,8,31,96,200
20,8,99,59,200
20,8,91,77,200
20,8,6,37,200
20,8,15,19,200
20,8,93,61,200
20,8,28,94,200
20,8,49,1,200
20,8,8,72,200
20,8,77,85,200
20,8,97,59,200
20,8,94,61,200
20,8,27,93,200
20,8,52,4,200
20,8,18,89,200
20,8,0,52,200
20,8,3,69,200
20,8,9,77,200
20,8,54,2,200
20,8,35,95,200
20,8,95,40,200
20,8,12,74,200
20,8,78,89,200
20,8,30,9,200
20,8,46,0,200
20,8,68,4,200
20,8,61,3,200
20,8,5,35,200
20,8,48,93,200
20,8,64,96,200
20,8,0,43,200
20,8,26,8,200
20,8,25,91,200
20,8,93,40,200
20,8,80,81,200
20,8,29,10,200
20,8,94,26,200
20,8,41,96,200
20,8,47,3,200
20,8,8,25,200
20,8,60,93,200
20,8,85,76,200
20,8,93,75,200
20,8,55,3,200
20,8,97,41,200
20,8,4,65,200
20,8,95,64,200
20,8,33,96,200
20,8,4,42,200
20,8,91,24,200
20,8,97,52,200
20,8,84,21,200
20,8,56,95,200
25,8,98,57,200
25,8,17,80,200
25,8,62,7,200
25,8,4,30,200
25,8,52,93,200
25,8,63,2,200
25,8,20,85,200
25,8,7,65,200
25,8,74,9,200
25,8,83,12,200
25,8,80,11,200
25,8,67,93,200
25,8,22,9,200
25,8,8,76,200
25,8,90,77,200
25,8,94,38,200
25,8,75,92,200
25,8,6,69,200
25,8,76,9,200
25,8,84,83,200
25,8,90,28,200
25,8,53,97,200
25,8,62,3,200
25,8,8,29,200
25,8,95,43,200
25,8,41,4,200
25,8,98,62,200
25,8,29,9,200
25,8,4,43,200
25,8,98,54,200
25,8,20,90,200
25,8,55,5,200
25,8,93,55,200
25,8,89,21,200
25,8,99,57,200
25,8,23,14,200
25,8,39,3,200
25,8,92,61,200
25,8,7,67,200
25,8,88,23,200
25,8,51,98,200
25,8,26,90,200
25,8,77,86,200
25,8,5,59,200
25,8,81,81,200
25,8,74,89,200
25,8,55,93,200
25,8,82,88,200
25,8,6,47,200
25,8,42,97,200
25,8,69,91,200
25,8,26,92,200
25,8,46,96,200
25,8,13,79,200
25,8,89,80,200
25,8,75,11,200
25,8,95,39,200
25,8,39,6,200
25,8,74,92,200
25,8,4,58,200
25,8,69,5,200
25,8,99,58,200
25,8,36,3,200
25,8,91,64,200
25,8,90,67,200
25,8,72,89,200
25,8,40,94,200
25,8,56,5,200
25,8,99,52,200
25,8,26,5,200
25,8,85,80,200
25,8,6,44,200
25,8,83,14,200
25,8,83,13,200
25,8,93,66,200
25,8,26,10,200
25,8,3,64,200
25,8,4,54,200
25,8,31,8,200
25,8,77,9,200
25,8,82,85,200
25,8,72,11,200
25,8,35,93,200
25,8,52,5,200
25,8,36,97,200
25,8,77,11,200
25,8,1,52,200
25,8,31,94,200
25,8,96,64,200
25,8,96,56,200
25,8,2,51,200
25,8,6,25,200
25,8,27,91,200
25,8,44,5,200
25,8,68,6,200
25,8,71,91,200
25,8,18,80,200
25,8,22,15,200
25,8,91,22,200
25,8,10,79,200
25,8,18,86,200
25,8,73,8,200
25,8,38,2,200
25,8,42,4,200
25,8,80,13,200
25,8,43,95,200
25,8,4,60,200
25,8,70,5,200
25,8,44,94,200
25,8,93,41,200
25,8,76,87,200
25,8,48,98,200
25,8,79,85,200
25,8,92,38,200
25,8,25,9,200
25,8,70,4,200
25,8,16,83,200
25,8,35,4,200
25,8,97,61,200
25,8,77,12,200
25,8,7,74,200
25,8,82,12,200
25,8,52,1,200
25,8,89,28,200
25,8,12,18,200
25,8,93,60,200
25,8,0,40,200
25,8,54,98,200
25,8,79,13,200
25,8,87,27,200
25,8,71,6,200
25,8,71,88,200
25,8,9,28,200
25,8,17,85,200
25,8,10,77,200
25,8,34,96,200
25,8,5,32,200
25,8,7,24,200
25,8,32,94,200
25,8,23,91,200
25,8,76,92,200
25,8,7,63,200
25,8,91,75,200
25,8,99,56,200
25,8,7,39,200
25,8,90,70,200
25,8,41,97,200
25,8,74,12,200
25,8,85,77,200
25,8,23,9,200
25,8,78,11,200
25,8,9,78,200
25,8,90,73,200
25,8,4,53,200
25,8,0,55,200
25,8,33,9,200
25,8,12,77,200
25,8,96,34,200
25,8,6,41,200
25,8,93,33,200
25,8,69,94,200
25,8,50,94,200
25,8,90,23,200
25,8,92,22,200
25,8,12,79,200
25,8,78,16,200
25,8,24,11,200
25,8,23,10,200
25,8,75,14,200
25,8,46,6,200
25,8,70,7,200
25,8,71,5,200
25,8,55,94,200
25,8,39,7,200
25,8,16,20,200
25,8,42,2,200
25,8,78,9,200
25,8,61,97,200
25,8,84,14,200
25,8,0,56,200
25,8,91,73,200
25,8,2,49,200
25,8,9,29,200
25,8,67,91,200
25,8,7,28,200
25,8,46,97,200
25,8,87,72,200
25,8,95,28,200
25,8,64,7,200
25,8,14,82,200
25,8,74,11,200
25,8,33,6,200
25,8,19,13,200
25,8,74,10,200
25,8,17,84,200
25,8,58,4,200
25,8,13,82,200
25,8,2,63,200
25,8,64,93,200
25,8,10,26,200
25,8,57,94,200
25,8,8,70,200
25,8,21,89,200
25,8,90,68,200
25,8,5,58,200
25,8,50,2,200
25,8,96,50,200
25,8,21,86,200
25,8,54,4,200
25,8,59,93,200
25,8,56,4,200
25,8,92,68,200
25,8,84,22,200
25,8,95,68,200
25,8,39,96,200
25,8,4,66,200
25,8,45,96,200
25,8,9,70,200
25,8,6,32,200
25,8,9,20,200
25,8,54,95,200
25,8,28,91,200
25,8,63,1,200
25,8,8,34,200
25,8,40,5,200
25,8,66,93,200
25,8,78,15,200
25,8,21,13,200
25,8,17,16,200
25,8,82,15,200
25,8,64,8,200
25,8,96,53,200
25,8,32,2,200
25,8,11,17,200
25,8,91,72,200
25,8,94,69,200
25,8,94,39,200
25,8,93,38,200
25,8,89,78,200
25,8,91,76,200
25,8,71,7,200
25,8,6,54,200
25,8,92,35,200
25,8,88,28,200
25,8,99,41,200
25,8,7,60,200
25,8,33,7,200
25,8,7,72,200
25,8,6,33,200
25,8,79,14,200
25,8,19,14,200
25,8,0,53,200
25,8,97,32,200
25,8,78,14,200
25,8,92,74,200
25,8,29,7,200
25,8,53,0,200
25,8,49,95,200
25,8,47,97,200
25,8,63,3,200
25,8,97,47,200
25,8,63,5,200
25,8,49,4,200
25,8,48,96,200
25,8,37,98,200
25,8,56,93,200
25,8,41,6,200
25,8,93,30,200
25,8,88,71,200
25,8,95,29,200
25,8,93,24,200
25,8,6,57,200
25,8,66,4,200
25,8,2,60,200
25,8,99,45,200
25,8,67,96,200
25,8,49,94,200
25,8,1,62,200
25,8,53,96,200
25,8,83,16,200
25,8,13,19,200
25,8,28,6,200
25,8,92,31,200
25,8,7,27,200
25,8,10,19,200
25,8,97,65,200
25,8,21,15,200
25,8,89,79,200
25,8,55,96,200
25,8,93,72,200
25,8,83,15,200
25,8,84,17,200
25,8,3,30,200
25,8,1,40,200
25,8,93,39,200
25,8,0,58,200
25,8,50,0,200
25,8,7,30,200
25,8,11,27,200
25,8,23,11,200
25,8,81,16,200
25,8,97,54,200
25,8,43,4,200
25,8,86,24,200
25,8,9,74,200
25,8,50,98,200
25,8,87,76,200
25,8,3,57,200
25,8,5,50,200
25,8,48,95,200
25,8,39,98,200
25,8,13,76,200
25,8,23,88,200
25,8,43,1,200
25,8,89,74,200
25,8,82,20,200
25,8,18,81,200
25,8,5,34,200
25,8,6,60,200
25,8,11,78,200
25,8,94,41,200
25,8,42,96,200
25,8,87,24,200
25,8,36,7,200
25,8,76,13,200
25,8,73,93,200
25,8,61,98,200
25,8,90,29,200
25,8,74,13,200
25,8,54,3,200
25,8,66,90,200
25,8,72,91,200
25,8,3,50,200
25,8,94,51,200
25,8,5,53,200
25,8,26,88,200
25,8,5,49,200
25,8,78,84,200
25,8,77,84,200
25,8,1,39,200
25,8,19,12,200
25,8,27,94,200
25,8,27,6,200
25,8,70,9,200
25,8,91,25,200
25,8,96,67,200
25,8,25,10,200
25,8,9,79,200
25,8,18,17,200
